1.511785978001711783e+03 0.000000000000000000e+00 9.731987096369690562e+02
0.000000000000000000e+00 1.499659995351596763e+03 5.329715491467335369e+02
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
