1.669219596821394134e+03 0.000000000000000000e+00 5.531360796279857368e+02
0.000000000000000000e+00 1.674818235904944459e+03 9.387676941192885351e+02
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
